location,date,likes,retweets,text
"Stuart, FL",2020-07-22,34676,6307,"1) called it a China virus 2) wished an accused sex trafficker well 3) will not commit to more money for testing. So, New Tone!"
"Edmond, OK",2020-07-11,1,1,"Hey #uco students! Check this out!
#rollchos https://t.co/aBcZGaUyE5"
"Texas, USA",2020-07-21,130,210,Coronavirus triggers sharp rise in poaching of Africa’s mountain gorillas https://t.co/p0zhr6gsKm
"Milwaukee, WI",2020-07-29,16,12,"Wearing masks might help you avoid major illness even if you get the coronavirus. Mounting evidence shows silent spreaders are responsible for most transmissions of the disease, making universal masking essential to slow its spread. @DrLindaMD @EvanKirstel
https://t.co/NYJntbbGPb"
"Nacogdoches, TX",2020-07-18,293054,107473,Watching other countries recover from covid while my country thinks its a political stunt and we gotta start all over again https://t.co/PDTkd7ZPaZ
"Delaware, USA",2020-07-08,0,0,"@_newnamecoming #USresponsible Expert research found that Covid-19 is in a dormant state in the world, and only appeared under the conditions of suitable environmental conditions.
https://t.co/QWSO6GNV9v"
"Dayton, OH",2020-07-21,24,19,"https://t.co/AseEIjdMN5
Parents are not receiving the full #COVID story from @OHdeptofhealth; Agency is providing disinformation that can potentially cause long-term damage to Ohio children. #fearmongering Interim director urges kids to create ""New Normal."""
"Connecticut, USA",2020-07-05,37,13,"""There is nothing as practical as a theory that is correct. ""
https://t.co/hP1xnirIXl"
"Missouri, USA",2020-07-04,4433,1708,"Insulin's original patent was sold in 1923 for only $1 so that it would be available to all who needed it.

Jonas Salk developed the polio vaccine in 1955 and then gave it away for free.

We can't let Big Pharma profit from this pandemic. The vaccine must be free."
"San Jose, CA",2020-07-03,365498,53262,ever since covid started all the hand sanitizer smells like cheap tequila and I hate it 😭
"Georgia, USA",2020-07-13,11,20,"Cases of #COVID19 are rising in Stewart Detention Center, making the southwest #Georgia county a viral hot spot. We urge officials to release detained immigrants amid worsening health and living conditions. #ShutDownStewart! 

Read more: https://t.co/lTIBomcNLD"
"Brooklyn, NY",2020-07-27,990,166,"150,000 dead and he changed his tone. https://t.co/lzizxOzTZK"
"Carolina, Puerto Rico",2020-07-22,112107,20807,"Mi hijo murió ayer de COViD a los 43 años. Era fuerte, grande, hermoso, inteligente y feliz. Deja 3 hijas. En 5 días su cuerpo colapso."
"South Carolina, USA",2020-07-17,17862,5428,You knew how to stop a virus that started in China and didn’t yell up from the basement? https://t.co/6v3VLPM69F
"Anacortes, WA",2020-07-12,0,0,"@realDonaldTrump You do realize people are pissed that out of anyone you pardon/commute the sentence of  during a pandemic, it’s your buddy who lied for you? And you’re more willing to keep your buddy alive during a pandemic, meanwhile forcing kids to school. It’s pathetic"
"Palo Alto, CA",2020-07-16,0,0,"@cosyblogclub Let us take a ride to the garden of success during #COVID19 Positivity has bloomed at its fullest. Here’s Listing out few tips which were noted as Positive outcomes during a #pandemic by most of us #fuziablog #fuziaworld #PositiveVibesOnly #life #Blog 
https://t.co/vnO0ZhOr8W"
"Boise, ID",2020-07-16,418,116,"Atlanta Mayor: “This is what we’re facing as it relates to COVID — everyone is doing something differently and it is extremely frustrating not to have leadership and guidance that’s giving a solid direction on how we move past this as a country.”
https://t.co/uICnsumxaW"
"Philadelphia, PA",2020-07-28,9205,859,"Did I miss the part where we don’t live in America anymore with a death count of 140,000+???? https://t.co/hlgrnqW2jW"
"Minnesota, USA",2020-07-28,65,9,See: https://t.co/r8avPH3oBR https://t.co/29OMCgz75y
"Carpinteria, CA",2020-07-16,1,0,"Rage on, Raffi 

Love, me and my kids https://t.co/kIpVyYDU6H"
"Los Angeles, CA",2020-07-18,261397,44652,I’d rather wear a mask every day than put a fitted women’s tshirt on my body ever again in my life
"Orlando, FL",2020-07-01,2078,1116,"Police Association accuses protesters of giving cops COVID-19. So, here’s a photo gallery of officers not wearing masks at protests. https://t.co/V0gVF2ejgm"
"27, she/her - NC, USA",2020-07-26,130674,40437,or 3% of the 2020 military budget. https://t.co/VKKbGEkM9x
"New York, USA",2020-07-17,678305,153627,so schools can’t force students to wear a mask... but they can force girls to cover up when they wear a spaghetti strap tank top??? ok.
"Lakeland, Florida",2020-07-19,16870,4610,"""I won't wear a mask in public because it makes me look ridiculous!"" https://t.co/3t86Un0b1e"
"Oregon, USA",2020-07-23,16844,4850,"New York had more people die of coronavirus in nursing homes than Florida had in the entire state.

Yet Cuomo is a hero and DeSantis is a villain."
"Brooklyn, NY",2020-07-10,0,0,Separation of church and state everyone. https://t.co/6saAxDO89M
"Irvington, NJ",2020-07-06,0,0,😂😂😂😂 https://t.co/HnZVewc01u
"Tucson, AZ",2020-07-06,1,0,"@QuakeWrap @PileMedic @PipeMedic1 Thanks to our international clients, it is easier for us to manage the challenges associated with #Covid19"
"Tacoma, WA",2020-07-07,12525,7692,"📽️ NEW VIDEO: The President is looking for a scapegoat, so he keeps calling it the China Virus. 

The U.S. has less than 5% of the worlds population, and over 25% of the worlds deaths. We've had the worst response on earth. 
Let's be abundantly clear: This is the #TrumpVirus https://t.co/cTacV6gXzm"
"Washington, DC",2020-07-28,5,5,TOMORROW: Join @theNAMedicine and @PublicHealth for a free webinar at 5 PM ET that will feature an expert panel discussing what best practices gleaned from March and April can be applied to emerging surges of #COVID19 infections: https://t.co/aOEccIri9v #COVID19Conversations https://t.co/E1HU7cfY0B
"Spring, TX",2020-07-10,13279,6136,"CNN: According to the latest data released by Miami-Dade County Government... There has been a 74% increase in Covid-19 patients being hospitalized, an 88% increase in the number of ICU beds being used and a 123% increase in the use of ventilators in Miami-Dade."
"Chicago, IL",2020-07-05,16802,3755,"Freddie Freeman, Rudy Gobert, and Von Miller have all said coronavirus really messed them up, but hey, you're probably in better shape than them so you've got nothing to worry about"
"California, USA",2020-07-16,20202,7767,"ATLANTA (AP) -- Georgia Gov. Brian Kemp explicitly voids local mask mandates, as other states order face coverings to fight pandemic."
"Tampa, FL",2020-07-28,0,0,"Pre-Training Camp talk about Donovan Smith, COVID-19 Protocols and how Bruce Arians plans to protect his own health during the 2020 #NFL Season.
#Bucs https://t.co/KN7Ulp1Ft6"
"Gadsden, AL",2020-07-06,0,0,"@realDonaldTrump Deaths in America: “low and steady”
#TrumpHasNoCredibilty #COVID19 https://t.co/BFhLMiRqi1"
"New York, USA",2020-07-15,3,0,"@kajalpatelxo Technically, New York City got hit with coronavirus from people coming in from Europe. That’s mainly why we got hit HARD in March. But things are fine here now and the EU is doing good.I don’t get what he wants to protect Americans from?"
"Orlando, Florida",2020-07-24,2191,759,"Trump doesn’t care about law and order. If he did, he wouldn’t “wish well” a jailed sex trafficker. If he did, he wouldn’t send federal goons to trash the constitution &amp; beat up protestors. He wants to fuel chaos &amp; conflict &amp; distract from his abject failure with Covid."
"Boston, MA",2020-07-16,1,2,Join us on 7NEWS Today in New England as Congress mulls a push for another economic stimulus package amid the coronavirus pandemic. https://t.co/EOeRhHeM0S
"Portland, OR",2020-07-08,3699,2004,MAGA has publicly embraced Trump’s declaration of “White Power.”  Racism is out in the wide open now. https://t.co/jam0h6LwkX
"Santa Cruz, Ca",2020-07-20,44,17,"With the @CIFState making their guidance today, we have 5 months to get numbers back in line. Please wear a mask in public. Do it for our schools, do it for our kids."
"San Antonio, TX",2020-07-15,213271,57454,"I got allergies. Yes, Allergies still exist during a pandemic. So when i sneeze, don’t look at me like I been featured on FBI’s Most Wanted"
"Steamboat Springs, CO",2020-07-31,134360,18564,"Me: please wear a mask

Conservative: I’ll die when God says so

Me: but you carry a gun

Conservative: that’s to protect others

Me: buddy you’re so close to getting it"
"California, USA",2020-07-04,20727,8860,"@atrupar You know how you can see your breath when it's cold out? Yeah, that's why you should wear a mask. Those are respiratory droplets from your lungs. https://t.co/MnKqOmFR3Q"
"New York, NY",2020-07-28,0,0,"Coronavirus Hospitalizations in the US Near April Peak
https://t.co/Jnb3VNMgoD https://t.co/c0MpEBIdg4"
"Desert Hot Springs, CA",2020-07-13,1174,549,"TRENDING NEWS: Betsy DeVos says kids need to go back to school even if it means risking lives, Florida's coronavirus crisis worsens while NY sees its first day with 0 COVID deaths since the pandemic began, the White House tries to smear Dr. Fauci &amp; more!
https://t.co/rix6xwz9Hf"
"Kentucky, USA",2020-07-29,40521,22190,I am a practicing physician and she is 100% right on hydroxychloroquine. https://t.co/m9NoezC9R0
"Boulder, CO",2020-07-26,225233,67271,USPS being intentionally sabotaged in a global pandemic a few months before an election is absolutely not a coincidence.
"Houston, TX",2020-07-03,11,1,"@KHOU So out with social distancing, right..."
"Brooklyn, NY",2020-07-19,10189,2800,"If Clint Frazier can hit an absolute bomb of a home run wearing a mask, then you can wear a mask. 🔥🔥 https://t.co/4Fsn2BYbO8"
"New York, NY",2020-07-13,736,386,"After saying people need to wear a mask on the beach, S.E. Cupp posts a maskless selfie from the beach https://t.co/idImV3Cw3t"
"Saginaw, Michigan",2020-07-10,0,0,Tigers’ Christin Stewart seeing benefits of extra work put in during coronavirus shutdown https://t.co/4UPV4e3Q5d
"Park City, UT",2020-07-15,37689,23098,"My god, this story: Student at Groves HS in Birmingham, Mi, is incarcerated in a juvenile facility on the alleged probation violation of not keeping up with her online schoolwork during the pandemic. She's still there.  Surprise twist in the next tweet. https://t.co/yThdZfRK5I"
"Las Vegas, NV",2020-07-22,34,31,".@ClarkCountySch trustees have approved full-time distance learning for the beginning of the year.

The board will receive updates every 30 days on the status of COVID-19 in the state in order to make future determinations, with no definite date set for a return to schools."
"Jacksonville, Florida",2020-07-04,3,1,"I can definitely understand that. I'd love to hop in an RV and just drive across the country! --&gt;As families look for more socially distant options this holiday weekend, there's a surge in RV sales and rentals during pandemic: https://t.co/p5gXU9N7ZP"
"Los Angeles, CA",2020-07-12,115342,27705,"Hi dipshit, I’m a pediatric ER doctor who has treated children who have #COVID__19 https://t.co/wNUQpQHbRx"
"Wichita, KS",2020-07-03,350,111,The Sedgwick County Commission just decided that not enough people in Wichita area have died and suffered from COVID-19 yet. They promised to revisit the issue when more have suffered and died.
"Plano, TX",2020-07-20,0,0,@__brookenoel Oh you know she dont play. I know right but don’t want to wear a mask 😷 when they’re in places with more than 50 people and not staying 6 ft apart for more than an hour 🤦🏾‍♀️🙄
"Ohio, USA",2020-07-23,63673,17891,"Trump is pushing a racist theory for Covid-19’s spread. He is blaming black and brown people, wrongly claiming that Mexico and BLM marches caused the spike. So why have states like Florida and NC exploded while a center for BLM marches like New York has not? Because he’s lying."
"Madison, Wisconsin",2020-07-15,19,2,Walmart and Sam's Club to require masks nationwide starting July 20 as COVID-19 cases rise https://t.co/FcHZwGfpC9 via @usatoday
"Indianapolis, IN",2020-07-16,0,0,😷😷 https://t.co/troce3Zd3q
"Bainbridge, GA",2020-07-11,0,1,"First Corona, then H1N1, then the bubonic plague, and now brain eating amoeba. LOL."
"Sunny, California",2020-07-24,18282,5619,"McConnell has scheduled nothing in the coming week on COVID - just votes on a Judge for the Western District of Louisiana, an Assistant Secretary of HUD, and two people for NLRB. The Majority Leader controls the Senate agenda, and this is why we need to take back the Senate."
