location,date,likes,retweets,text
"New York, USA",2021-07-22,184766,28748,me after losing over a year of my life to the pandemic https://t.co/hWcgdV5Zx2
"Gainesville, FL",2021-07-15,18332,6848,"The Cuban communist govt has shut down power &amp; internet so its citizens can’t communicate their horrors to the outside world. 
Simultaneously, Western nations are prepping for a “cyber pandemic” which would shut down power &amp; internet. 

Do you get it yet?!
https://t.co/uRqm63N1PE"
"Scottsdale, AZ",2021-07-22,2,0,Unvaccinated! https://t.co/9TX09Fslju
"Phoenix, AZ",2021-07-20,1,0,To applaud someone suffering and in critical condition regardless of beliefs is the lowest type of human. https://t.co/bgGRSmauTu
"Seattle, WA",2021-07-15,397,129,"Panikmache aufgrund des Unwetters in #Ahrweiler. Fazit: #Klimwandel.
Solche #Unwetter und #Hochwasser gab es seit Menschengedenken. Dann folgt wieder Angstmacherei wegen #Corona und die #DeltaVariante. Angst, Angst, Angst - das Geschäft der Medien und Machthaber. #Klimaschutz"
"Louisville, Kentucky",2021-07-07,0,0,Had a great conversation yesterday about where we stand with #COVID19 on @939TheVille @ESPN680 with Drew Deener and @UofLSheriff50 . Of course it wasn't nearly as dramatic as today's unveiling of Drew's mystery letter. Here's the Soundcloud record. https://t.co/VasngSRdqA
"Georgia, USA",2021-07-01,9074,4714,"🚨🚨 WATCH → Every single expert witness at yesterday’s COVID-19 origins hearing told Congress it came from a lab.

Will the media and Big Tech be apologizing for calling people conspiracy theorists for saying that? https://t.co/rjFUPQ5urc"
"San Diego, CA",2021-07-30,134,31,"I am sorry but I just want to point to this again.  In May, the CDC put out guidance saying, basically, it was safe for vaccinated people to ditch masks.  And there were MANY problems with their guidance. See this thread for some of the issues. 1/n https://t.co/hlPxeF1Og4"
"Baltimore, MD",2021-07-15,1,0,"What's the post-pandemic future of commuting for Baltimore? @mkorman “It might make it much easier for someone to live in Baltimore but work in D.C...You may not want to do that five days a week, but if you only have to do that two days a week?”
https://t.co/sYdUmAriVu"
"Pensacola, FL",2021-07-13,6027,1029,BREAKING: i just went to every gas station in the county and offered them $1.50 a gallon for gasoline but they all said no. what could be causing america's petroleum shortage? stay tuned to find out https://t.co/m7hLpQIXtE
"Bloomfield Township, MI",2021-07-03,2126,866,🧵This is the 2nd thread dedicated to the precious children that have died from COVID during this never-ending pandemic. By telling their stories we'll ensure that their memories live on #SoulsLostToCovid https://t.co/MPLFFrHWar
"Denver, CO",2021-07-16,23,17,"""I never thought for a second he wasn't going to come out"": Among thousands of Latinos surveyed, over half had lost someone close to them to Covid or had someone hospitalized. Here's what they said about finances, direction of the country. By @SuzGamboa 
https://t.co/iKxkELk9TI"
"Overland Park, KS",2021-07-25,20323,3109,"You have a right not to get vaccinated. But you do not have a right to endanger others. So if you refuse vaccination, perhaps you should avoid all public places, and basically stay at home."
"Elida, OH",2021-07-14,0,0,Finally he does something right. https://t.co/oyZtuO8Ru2
"Moffett Field, California",2021-07-01,7572,4253,"Sorry to interrupt your Covid scrolling, but Arctic Siberia is recording 48 degree Celsius ground surface temperatures and if you hate pandemics you’re gonna really hate climate apocalypse 

https://t.co/kSg0VboSIk"
"West Atlantic City, NJ",2021-07-28,184532,29546,Half of you questioning Simone Biles’ “toughness” can’t even wear a mask for five minutes in Starbucks. Have a seat.
"Yeadon, PA",2021-07-14,8724,2902,"34 states report a 50% increase in new #COVID19 cases.

This is being driven by the non-vaccinated nationwide."
"Denver, CO",2021-07-14,11,7,"@colpeoplespress @realsusankaren @SecFudge @RepDianaDeGette @RepMaxineWaters Most recently, the Mayor has been asked if there was any connection btwn the increased frequency, scope, &amp; duration of sweeps &amp; the #MLBallstargame. He continues to deny allegations, insisting instead that it’s because the pandemic is “over.” Why, then, were we told this? https://t.co/MWPdz8s5dd"
"Washington, DC",2021-07-06,9,7,"Covid-19, Conflict and Climate events, the work of humanitarians is being dealt three blows. 

@IFRC_MENA,  @IFRC_es, and @CroixRouge tell us how the Triple C's are impacting humanitarian aid around the world - https://t.co/rUCrNjhHH7"
"Pennsylvania, USA",2021-07-21,22415,7369,"“They cry. And they tell me they didn’t know. They thought it was a hoax. They thought it was political.”

The Republican Party has blood on their hands. https://t.co/BOw6AH2MyS"
"West Virginia, USA",2021-07-31,90,46,Almost 4 times as many children have died of suicide now as have died from COVID-19
"Minnesota, USA",2021-07-29,21266,3305,Just thinking randomly how Dolly Parton isn't a a billionaire but she put a ton of her own money into developing a #COVID19 vaccine instead of building a private space penis
"Arlington, TX",2021-07-14,6783,1076,"If you’re coughing/sneezing, even if it isn’t COVID, you should be wearing a mask in public spaces. That should be the standard. Nearing the end of the pandemic doesn’t mean we throw away hygiene and respect for the health of those around us"
"Galt, California",2021-07-16,176,77,"Could COVID continue to mutate into more lethal strains that could evade the vaccines?

""It's possible,"" says @scottgottliebmd. ""This virus is gonna become endemic. It's gonna be with us probably for eternity. It's gonna evolve slowly over time...we'll have to adapt the vaccine."" https://t.co/MQqvpVmr9i"
"Massachusetts, USA",2021-07-14,0,0,"This MUST happen
👇👇👇👇👇
#TaxTheRich https://t.co/Xjb4AuRuB9"
"New Glarus, WI",2021-07-21,642,297,"Just a reminder:

Jim Jordan helped bankroll Marjorie Taylor Greene's campaign.

And called her ""the kind of fighter needed in Washington.""

This is what he wanted. #MarjorieTaylorGreeneIsUnfit https://t.co/WmSXcqEHOn"
"West Palm Beach, FL",2021-07-28,129,16,I advise people who come into contact with CDC guidance to ignore it completely. This recommendation applies to everyone. https://t.co/eq5YFCXpC6
"Phoenix, AZ",2021-07-30,13,4,"Long #COVID19- mechanisms, risk factors, and
management

A nice review here with great graphics and review of the literature

https://t.co/Sd0USoMKVK https://t.co/kvjX0Slzv3"
"Miami, FL",2021-07-22,71322,23467,"covid really starting up again, Lord pls continue to keep me and my family covered from that"
"West Virginia, USA",2021-07-18,0,0,"@HuffPost There are multiple scientific studies that say that masks actively worsened the spread of COVID-19. #factcheck

Be careful spreading this misinformation. You may be censored by the @WhiteHouse."
"Gig Harbor, WA",2021-07-08,201604,20357,there should be a post-pandemic full service doctor where you just lie down for a three hour appointment and five people swarm around and fix you like a race car
"Los Angeles, California, USA",2021-07-16,1,1,"I’m gonna say the twice impeached Florida Man’s leftovers at the @cdc might not be the brightest bulbs.

Let’s go with this guy instead.

Can we brand all the nutjobs in the Party of Putin and their Fox News propaganda machine with warning labels? Please? https://t.co/oCfG1i4uGZ"
"Kenosha, WI",2021-07-03,2787,1243,"In the failed state of Manitoba, police will arrest opposition politicians for having peaceful anti-lockdown protests. But they’ll sit and watch passively as a mob violently tears down statues right on the Legislature grounds. https://t.co/yY2uV8SRPm"
"Indianapolis, Indiana",2021-07-20,509,209,"NEW: France reports 18,181 new coronavirus cases, up 162% from last week and the biggest one-day increase since May"
"Commiefornia, USA",2021-07-29,1,0,"@raventerp100 @NikoTalk @CarlosD89462922 @amandacarpenter You should look at both sides.

https://t.co/AWgOJWGvhk"
"Texas, USA",2021-07-13,19,1,"@IO_RobbeDelaet @Investingcom It's covid supply chain disruption. We know this. 

Ofc, we could just tax the rich and put all that money to use..."
"Salt Lake City, UT",2021-07-29,21266,3305,Just thinking randomly how Dolly Parton isn't a a billionaire but she put a ton of her own money into developing a #COVID19 vaccine instead of building a private space penis
"SD, CA",2021-07-27,1,0,"@TisTheDamnPhD yes the us would get to replace simone with their next athlete who was third so myk could go in iiiif she’s still in tokyo, i heard once you are no longer competing you have to leave the country within 48 hours bc of covid and the team qualifications were sunday morning"
"Midlothian, TX",2021-07-19,1,1,@ironheadedge58 They are trafficking Covid carriers.
"Pittsburgh, Pennsylvania",2021-07-22,473,133,"🇧🇷13 y.o. Ana Clara Macedo Santos from Campinas #Brazil contracted COVID after returning to face-to-face eighth grade classes. She had a stomachache, which rapidly progressed to multi-organ failure due to #MISC from COVID #SoulsLostToCovid 34/40 https://t.co/USmEHfLhsv https://t.co/hoXosCfOtS"
"Honolulu, HI",2021-07-20,41,25,Hawaii reports uptick in number of kids testing positive for COVID https://t.co/wFUXTIgT2A #HNN
"Blue Earth, MN",2021-07-16,38,26,"Hoping for Doyoung and Junghwan’s fast recovery. May the other members stay healthy and covid-19 negative. 

#GetWellSoonDoyoung  #GetWellSoonJunghwan @treasuremembers https://t.co/AGxOxoIVBE"
"Brecksville, Ohio",2021-07-12,0,0,@975TheFanatic John..did you see Nikita Kucherov the zoom calls to end all zoom calls better than any athlete in COVID
"SoCal, USA",2021-07-29,0,0,"Democrats join GOP in pressuring Biden over China, virus origins - https://t.co/qG3do8Foiz"
"DFW Area, TX, USA",2021-07-29,75,27,"This is a map of current US covid hospitalizations per 100k (gray areas are areas w/ no data). Except for a few relative hotspots in MO/AR/NE FL,rest of the country remains at low hospitalization rate.

Just 5 of 50 states+DC currently have current hospitalized above 20 per 100k https://t.co/aRoc3crwb6"
"San Francisco, CA",2021-07-21,430,153,"""It is no coincidence that this assault on the freedom to vote is happening just after the 2020 election, when nearly 160 million Americans cast a ballot -- more than ever before -- in the middle of a pandemic""

https://t.co/qEvun1bw0t"
"Wilmington Manor, DE",2021-07-04,535,156,"Vandalos, que sempre são chamados de ""Manifestantes a favor da democracia"" depredaram agências bancárias durante as manifestaçõesde hoje. 

Mas claro, respeitando os protocolos de segurança contra a Covid, distanciamento, máscara e álcool grl 😂😂😂 https://t.co/oe9Iwmqt6q"
"Pleasant Grove, UT",2021-07-15,4,0,"Once again, I will say that that widows/widowers group I am in is WILD.

Widower 1: Lost spouse due to COVID. Pleads with members to get vaccinated.
Widower 2: Criticizes Widower 1 for being ""political"" and not doing research on the vaccine.

That's not all..."
"California, USA",2021-07-11,15,7,"Conservatives, including Norquist, want congressional Rs to change up strategy on bipartisan infra bill and demand

-Keystone 
-All paid for w/ covid aid $
- no additional IRS enforcement money (a key pay-for)
- no money for ""green new deal"" projects

https://t.co/kwK9lP1Xsh"
"Boston, MA",2021-07-26,0,0,"Yes, the flu is obsolete as a result of the China Virus! The #'s of deaths were over reported to scare and control the people oh, and to disrupt President Trump's reelection! https://t.co/coGEJidHXJ"
"South Carolina, USA",2021-07-02,5798,1000,"To now-arrested Weisselberg I say what Ivanka Trump callously told millions of Americans who lost their jobs during the pandemic:

Just “find something new!”"
"Los Angeles, CA",2021-07-22,0,0,Total Covid Death Distribution by County  For WY   2021-07-19:  Covid visualizations give insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/dcAccL38ds
"California, USA",2021-07-27,16802,4426,"700,000 people live in DC

DC has had ***ONE*** COVID-19 death since July 15 and now the CDC is telling them to mask up even if they're vaccinated because of ""substantial transmission.""

DO YOU UNDERSTAND HOW INSANE THIS IS?!?!!"
"Washington, DC",2021-07-28,2499,682,"The story isn’t the CDC changing mask recs. 

The story is that *it had to.*

I wish ppl understood that #Delta fundamentally changes the risk of #covid for unvaccinated AND vaccinated ppl—because SO MANY PEOPLE ARE NOT VACCINATED.

More vaccinations = less risk for everyone."
"Michigan, USA",2021-07-17,0,0,COVID has become 'pandemic of the unvaccinated'; Pfizer vaccine full approval may take months: Today's updates https://t.co/RVYRruaXbQ via @freep #PandemicOfTheUnvaccinated #COVID19 #CDC #GetVaccinatedNOW
"Philadelphia, PA",2021-07-27,3,3,"While Australian leaders bicker about their Covid stuff-ups and plot economic war on China, the Chinese are reducing their emissions.

China starts operating the world's largest hydropower station under construction ahead of CPC's centenary - Global Times https://t.co/vEAN1U6Fkr"
